groupID,featureID,PAS_ID,gene,feature,APA_direction,exonBaseMean,dispersion,stat,pvalue,padj,log2fold_Experimental_v_Control,countData.Control_S1,countData.Control_S2,countData.Experimental_S4,countData.Experimental_S5,genomicData.seqnames,genomicData.start,genomicData.end,genomicData.width,genomicData.strand
MEX3A,chr1_-_156072015,chr1:-:156072015,MEX3A,chr1_-_156072015,Shortened,328.532534712747,0.109012871825769,0.0841527576051675,0.771746661317228,1,0.105067473300892,341,333,292,377,chr1,156072015,156072015,1,-
MEX3A,chr1_-_156073738,chr1:-:156073738,MEX3A,chr1_-_156073738,Shortened,86.3613230058082,0.178755038878936,0.860290975935754,0.353657276853402,1,0.692835173268292,62,81,86,132,chr1,156073738,156073738,1,-
MEX3A,chr1_-_156074423,chr1:-:156074423,MEX3A,chr1_-_156074423,Lengthened,121.175667029058,0.171713506972613,0.0525103785722791,0.818751220201813,1,-0.11862392398525,118,147,118,99,chr1,156074423,156074423,1,-
MEX3A,chr1_-_156076491,chr1:-:156076491,MEX3A,chr1_-_156076491,Lengthened,104.581483415954,0.163336691125586,0.924730563033947,0.336235938826389,1,-0.679455569381322,142,125,60,97,chr1,156076491,156076491,1,-
ISG20L2,chr1_-_156721899,chr1:-:156721899,ISG20L2,chr1_-_156721899,Shortened,309.238671260692,0.115614053881433,0.0536299636292199,0.816863123933972,1,0.195362206594263,344,221,315,397,chr1,156721899,156721899,1,-
ISG20L2,chr1_-_156722242,chr1:-:156722242,ISG20L2,chr1_-_156722242,Lengthened,46.7422770288766,0.28178369040747,1.95245593344356,0.162322446154545,1,-1.38241397101943,71,60,17,42,chr1,156722242,156722242,1,-
ISG20L2,chr1_-_156722280,chr1:-:156722280,ISG20L2,chr1_-_156722280,Shortened,446.772381577792,0.102378904856889,0.0113444341567686,0.915177520360508,1,0.159223646002632,474,351,494,500,chr1,156722280,156722280,1,-
ISG20L2,chr1_-_156722622,chr1:-:156722622,ISG20L2,chr1_-_156722622,Shortened,282.177231704915,0.127500382291486,0.0047817429224466,0.944870104460583,1,0.211933986644306,295,216,359,259,chr1,156722622,156722622,1,-
PIGM,chr1_-_160024958,chr1:-:160024958,PIGM,chr1_-_160024958,Shortened,33.4086777714135,0.35766777886262,0.0869606167876071,0.768077257576174,1,0.381359568891957,16,35,29,63,chr1,160024958,160024958,1,-
PIGM,chr1_-_160029416,chr1:-:160029416,PIGM,chr1_-_160029416,Lengthened,94.4388797473619,0.171726524302234,0.31543952862927,0.574361297852177,1,-0.299018308800535,112,77,83,118,chr1,160029416,160029416,1,-
PIGM,chr1_-_160029802,chr1:-:160029802,PIGM,chr1_-_160029802,Shortened,200.059629413918,0.126379440736472,0.626688930895128,0.428572443236083,1,0.440930888583726,179,124,194,358,chr1,160029802,160029802,1,-
PIGM,chr1_-_160029911,chr1:-:160029911,PIGM,chr1_-_160029911,Lengthened,62.7367508735168,0.201660056028685,2.38865943700185,0.122218395294974,1,-1.15995588543537,91,69,34,62,chr1,160029911,160029911,1,-
PIGM,chr1_-_160030225,chr1:-:160030225,PIGM,chr1_-_160030225,Shortened,12.196639225566,0.68508539262014,0.862359483973961,0.353079248103713,1,1.66595717560746,3,7,20,21,chr1,160030225,160030225,1,-
DCAF8,chr1_-_160215721,chr1:-:160215721,DCAF8,chr1_-_160215721,Lengthened,206.295256246258,0.131196704139499,0.259668615103536,0.610347912070035,1,-0.197839499404644,271,151,182,246,chr1,160215721,160215721,1,-
DCAF8,chr1_-_160216661,chr1:-:160216661,DCAF8,chr1_-_160216661,Lengthened,69.7671894931257,0.224586113789156,0.0223135866673658,0.881255899193982,1,-0.0153350006335371,102,33,81,66,chr1,160216661,160216661,1,-
PEX19,chr1_-_160276808,chr1:-:160276808,PEX19,chr1_-_160276808,Shortened,34.5720376583258,0.637952435086575,0.00762547272827874,0.930414015181211,1,0.718689209381564,14,34,69,13,chr1,160276808,160276808,1,-
PEX19,chr1_-_160276877,chr1:-:160276877,PEX19,chr1_-_160276877,Shortened,159.991856926188,0.25407969617123,0.338111785525086,0.560921168064968,1,0.577757791925228,162,81,87,390,chr1,160276877,160276877,1,-
PEX19,chr1_-_160278481,chr1:-:160278481,PEX19,chr1_-_160278481,Lengthened,109.807961519144,0.154847243997397,0.214340136888595,0.643386710044628,1,-0.0746054378143199,126,87,81,170,chr1,160278481,160278481,1,-
COPA,chr1_-_160288602,chr1:-:160288602,COPA,chr1_-_160288602,Lengthened,78.1104178239075,0.241590864447261,0.238156683320383,0.625540636496543,1,-0.291671288497531,81,80,36,139,chr1,160288602,160288602,1,-
COPA,chr1_-_160288989,chr1:-:160288989,COPA,chr1_-_160288989,Lengthened,125.572232406954,0.22676391152114,0.000193902031568882,0.988889919486475,1,-0.170807459180899,60,184,111,158,chr1,160288989,160288989,1,-
COPA,chr1_-_160289154,chr1:-:160289154,COPA,chr1_-_160289154,Shortened,166.800153657635,0.133262329802049,0.0174550977638148,0.894891162800822,1,0.145506955004053,167,129,160,240,chr1,160289154,160289154,1,-
COPA,chr1_-_160289278,chr1:-:160289278,COPA,chr1_-_160289278,Lengthened,1169.62634612114,0.091919016152753,0.638527008472124,0.42424469255028,1,-0.194388137935018,1197,1135,1063,1403,chr1,160289278,160289278,1,-
COPA,chr1_-_160289610,chr1:-:160289610,COPA,chr1_-_160289610,Shortened,844.676000492949,0.0987258740509752,0.996497388767466,0.318159524128275,1,0.480960238973754,745,569,959,1249,chr1,160289610,160289610,1,-
COPA,chr1_-_160289756,chr1:-:160289756,COPA,chr1_-_160289756,Lengthened,9.26452501083764,0.820265484870026,1.7513396939698,0.185708402785499,1,-2.49206763455294,19,11,4,2,chr1,160289756,160289756,1,-
F11R,chr1_-_160996195,chr1:-:160996195,F11R,chr1_-_160996195,Shortened,507.364593407264,0.116495547244884,0.00189629506967037,0.965265921748056,1,0.0900190760810649,591,482,531,421,chr1,160996195,160996195,1,-
F11R,chr1_-_160996949,chr1:-:160996949,F11R,chr1_-_160996949,Shortened,24.8047504851413,0.597448976971368,0.256731199044012,0.612374811452808,1,1.36589087082487,15,17,8,76,chr1,160996949,160996949,1,-
F11R,chr1_-_160997695,chr1:-:160997695,F11R,chr1_-_160997695,Shortened,269.207804870563,0.119836691172956,0.24344502761258,0.62172893171641,1,0.363071858725533,265,254,308,252,chr1,160997695,160997695,1,-
F11R,chr1_-_160997981,chr1:-:160997981,F11R,chr1_-_160997981,Lengthened,86.5460388208421,0.270503504876648,0.0936205213435812,0.759623903668688,1,-0.159490994902344,101,96,36,134,chr1,160997981,160997981,1,-
F11R,chr1_-_160998283,chr1:-:160998283,F11R,chr1_-_160998283,Lengthened,48.0669481470795,0.250390190092791,0.919222102904115,0.337679305562482,1,-0.889647467740811,82,49,33,26,chr1,160998283,160998283,1,-
DEDD,chr1_-_161120981,chr1:-:161120981,DEDD,chr1_-_161120981,Lengthened,18.837955865896,0.494850987620985,0.0225204911128998,0.880710738995882,1,-0.131700324305432,17,21,9,34,chr1,161120981,161120981,1,-
DEDD,chr1_-_161121332,chr1:-:161121332,DEDD,chr1_-_161121332,Lengthened,196.204520421404,0.148041778612023,0.868987544909118,0.35123575154434,1,-0.266371429263659,234,181,130,277,chr1,161121332,161121332,1,-
DEDD,chr1_-_161121649,chr1:-:161121649,DEDD,chr1_-_161121649,Shortened,62.9937779120298,0.249336690474657,0.637697288874605,0.424545874299061,1,0.525506059285531,71,30,77,82,chr1,161121649,161121649,1,-
EPHA2,chr1_-_16124338,chr1:-:16124338,EPHA2,chr1_-_16124338,Lengthened,980.941329884035,0.296202838666021,4.24530177452606,0.0393590741428062,1,-0.503325161182,862,826,916,1514,chr1,16124338,16124338,1,-
CCDC190,chr1_-_162853822,chr1:-:162853822,CCDC190,chr1_-_162853822,Lengthened,29.4723650147429,0.397061528918225,0.193170164551397,0.660291111060513,1,-0.452615544210923,37,4,18,75,chr1,162853822,162853822,1,-
CCDC190,chr1_-_162854297,chr1:-:162854297,CCDC190,chr1_-_162854297,Shortened,37.4216447991803,0.341081281909372,0.158517954681841,0.690524681069046,1,0.390028011262651,26,8,39,95,chr1,162854297,162854297,1,-
RGS5,chr1_-_163142299,chr1:-:163142299,RGS5,chr1_-_163142299,Shortened,402.428536405426,0.137007830208384,0.398809503353746,0.527704720146525,1,0.296138926761147,446,225,456,540,chr1,163142299,163142299,1,-
RGS5,chr1_-_163145658,chr1:-:163145658,RGS5,chr1_-_163145658,Lengthened,88.9671093344098,0.190575990871437,0.0153285644912273,0.901466838198856,1,-0.180011233503897,104,72,55,149,chr1,163145658,163145658,1,-
RGS5,chr1_-_163145894,chr1:-:163145894,RGS5,chr1_-_163145894,Lengthened,2902.49942981602,0.0875766994116751,0.0826713073217888,0.773709454911167,1,-0.229267630960322,2984,2815,2372,3867,chr1,163145894,163145894,1,-
RGS5,chr1_-_163146259,chr1:-:163146259,RGS5,chr1_-_163146259,Lengthened,4748.89285163424,0.0866367441398976,0.00314787376598247,0.955257431391829,1,-0.096406522819958,4558,4504,4061,6641,chr1,163146259,163146259,1,-
RGS5,chr1_-_163146847,chr1:-:163146847,RGS5,chr1_-_163146847,Lengthened,706.68092476241,0.10315129910006,0.0342150505879601,0.853250128485053,1,-0.0193243421406493,562,744,620,1015,chr1,163146847,163146847,1,-
ALDH9A1,chr1_-_165662216,chr1:-:165662216,ALDH9A1,chr1_-_165662216,Shortened,392.391296523835,0.116268705328989,3.74914079799282e-05,0.995114565184373,1,0.00244907599357802,407,446,285,477,chr1,165662216,165662216,1,-
ALDH9A1,chr1_-_165662583,chr1:-:165662583,ALDH9A1,chr1_-_165662583,Shortened,97.756223858997,0.190536338659475,0.0535572402915676,0.816985132330189,1,0.241030354218768,86,111,53,167,chr1,165662583,165662583,1,-
TMCO1,chr1_-_165726801,chr1:-:165726801,TMCO1,chr1_-_165726801,Lengthened,25.2708641882926,0.36145941974369,0.115703265671641,0.733742193576077,1,-0.318444190082548,32,19,19,36,chr1,165726801,165726801,1,-
TMCO1,chr1_-_165727014,chr1:-:165727014,TMCO1,chr1_-_165727014,Lengthened,60.6512710090688,0.214425676586569,0.746870931482903,0.387468724251989,1,-0.623054900950128,77,57,48,66,chr1,165727014,165727014,1,-
TMCO1,chr1_-_165727444,chr1:-:165727444,TMCO1,chr1_-_165727444,Shortened,121.507375722228,0.168971831216333,0.00280796747303214,0.957739669572477,1,0.205894978142665,114,88,82,246,chr1,165727444,165727444,1,-
TMCO1,chr1_-_165727542,chr1:-:165727542,TMCO1,chr1_-_165727542,Shortened,234.537333950283,0.123894405821728,0.343485471155248,0.557824218074591,1,0.298574015420553,223,153,228,390,chr1,165727542,165727542,1,-
CREG1,chr1_-_167541016,chr1:-:167541016,CREG1,chr1_-_167541016,Shortened,131.348474055977,0.207430707767099,3.23475408622836,0.0720911256935066,1,0.452062959610601,159,98,124,160,chr1,167541016,167541016,1,-
MPC2,chr1_-_167918073,chr1:-:167918073,MPC2,chr1_-_167918073,Shortened,405.631137223276,0.573077563698381,1.33268843873221,0.248327504361332,1,0.314420975533201,413,341,383,544,chr1,167918073,167918073,1,-
GPR161,chr1_-_168079543,chr1:-:168079543,GPR161,chr1_-_168079543,Lengthened,37.9185112804936,0.387366982458692,0.765252210707345,0.38168983826845,1,-1.10765938195482,32,55,36,26,chr1,168079543,168079543,1,-
GPR161,chr1_-_168080883,chr1:-:168080883,GPR161,chr1_-_168080883,Shortened,90.0866579191077,0.25459887644195,0.372798394279428,0.541482840940835,1,0.17344315462176,85,50,62,202,chr1,168080883,168080883,1,-
GPR161,chr1_-_168084761,chr1:-:168084761,GPR161,chr1_-_168084761,Shortened,29.9667475056948,0.328123330621364,1.78456004516362,0.181590374663096,1,1.21510728125011,14,13,41,61,chr1,168084761,168084761,1,-
GPR161,chr1_-_168085254,chr1:-:168085254,GPR161,chr1_-_168085254,Shortened,17.6739761936814,0.499889067838846,0.0477066314581549,0.827103069845081,1,0.0869319787485772,11,16,21,25,chr1,168085254,168085254,1,-
SCYL3,chr1_-_169853090,chr1:-:169853090,SCYL3,chr1_-_169853090,Shortened,20.6620053757116,1.8066899345743,0.00792395221278497,0.929068730379036,1,0.490376471153383,22,30,7,27,chr1,169853090,169853090,1,-
VAMP4,chr1_-_171703802,chr1:-:171703802,VAMP4,chr1_-_171703802,Lengthened,8.51325028742419,0.814198961427235,0.100611062839178,0.751097563443194,1,-0.981684348102999,7,8,9,11,chr1,171703802,171703802,1,-
TNFSF4,chr1_-_173183735,chr1:-:173183735,TNFSF4,chr1_-_173183735,Lengthened,436.586265366237,0.107705160898446,0.149353544296687,0.699153901472217,1,-0.242856401468153,354,440,319,743,chr1,173183735,173183735,1,-
TNFSF4,chr1_-_173186157,chr1:-:173186157,TNFSF4,chr1_-_173186157,Lengthened,173.041761029014,0.131978063109448,0.00135714445436008,0.97061302556354,1,-0.164352072707465,140,166,149,273,chr1,173186157,173186157,1,-
MRPS14,chr1_-_175014409,chr1:-:175014409,MRPS14,chr1_-_175014409,Shortened,468.422189343886,0.201287706545457,2.86670360653906,0.0904299152520915,1,0.456481489811789,653,307,411,563,chr1,175014409,175014409,1,-
MRPS14,chr1_-_175014493,chr1:-:175014493,MRPS14,chr1_-_175014493,Lengthened,42.827344888073,0.484143316501723,2.27935869071499,0.131106075599368,1,-1.10723862373878,70,56,33,4,chr1,175014493,175014493,1,-
KIAA0040,chr1_-_175157538,chr1:-:175157538,KIAA0040,chr1_-_175157538,Lengthened,26.6816918304124,0.650878030198972,4.05592828286282,0.044016512136807,1,-0.962954907717306,23,53,18,8,chr1,175157538,175157538,1,-
GNB1,chr1_-_1785287,chr1:-:1785287,GNB1,chr1_-_1785287,Lengthened,2715.04431811967,0.0882357748678887,0.0486218126548437,0.82547901305069,1,-0.0841046393400742,2869,2724,2302,3255,chr1,1785287,1785287,1,-
GNB1,chr1_-_1785794,chr1:-:1785794,GNB1,chr1_-_1785794,Shortened,1392.63548190607,0.091072368361782,0.0303618403867318,0.861671748097374,1,0.0546031548909358,1391,1349,1195,1827,chr1,1785794,1785794,1,-
GNB1,chr1_-_1786752,chr1:-:1786752,GNB1,chr1_-_1786752,Shortened,934.419149543924,0.0959816708870535,0.0144123953913038,0.904442243809421,1,0.0343897045219457,1047,811,820,1181,chr1,1786752,1786752,1,-
ABL2,chr1_-_179099409,chr1:-:179099409,ABL2,chr1_-_179099409,Lengthened,542.384562411629,0.1029105486865,0.070469917317098,0.790653806118764,1,-0.0842181888684408,489,591,413,767,chr1,179099409,179099409,1,-
ABL2,chr1_-_179101395,chr1:-:179101395,ABL2,chr1_-_179101395,Lengthened,751.056128835149,0.102350670957166,0.0149060811525317,0.902827374807737,1,-0.00276725011148748,709,749,706,917,chr1,179101395,179101395,1,-
ABL2,chr1_-_179102033,chr1:-:179102033,ABL2,chr1_-_179102033,Shortened,878.676734618422,0.0953911534767443,0.104240466252634,0.746799057854196,1,0.171382184776263,725,876,772,1296,chr1,179102033,179102033,1,-
ABL2,chr1_-_179107601,chr1:-:179107601,ABL2,chr1_-_179107601,Shortened,98.6358569025214,0.218123982225039,0.109390691328841,0.740838894087854,1,0.391874529531794,111,57,65,198,chr1,179107601,179107601,1,-
TOR1AIP2,chr1_-_179840919,chr1:-:179840919,TOR1AIP2,chr1_-_179840919,Lengthened,220.668503756449,0.126471073333687,0.102365172337102,0.749009586756406,1,-0.0525206192622472,257,229,184,226,chr1,179840919,179840919,1,-
TOR1AIP2,chr1_-_179841090,chr1:-:179841090,TOR1AIP2,chr1_-_179841090,Shortened,198.903621454679,0.14220983499601,0.534864661367109,0.464568804478977,1,0.518995993859275,165,196,240,197,chr1,179841090,179841090,1,-
TOR1AIP2,chr1_-_179843940,chr1:-:179843940,TOR1AIP2,chr1_-_179843940,Shortened,62.3870087038501,0.229553580963859,0.0361498665275519,0.849206335702636,1,0.337262007484197,78,44,77,49,chr1,179843940,179843940,1,-
TOR1AIP2,chr1_-_179844175,chr1:-:179844175,TOR1AIP2,chr1_-_179844175,Lengthened,42.5515922647495,0.270482903291466,1.78770798343143,0.18120567189043,1,-1.30372830132718,74,51,18,27,chr1,179844175,179844175,1,-
STX6,chr1_-_180973029,chr1:-:180973029,STX6,chr1_-_180973029,Shortened,147.424341439149,0.256206103991167,0.315472179854964,0.574341489885771,1,0.375906568170928,159,76,181,192,chr1,180973029,180973029,1,-
STX6,chr1_-_180974968,chr1:-:180974968,STX6,chr1_-_180974968,Shortened,61.7941947622118,0.294416415343242,9.60693743934371e-06,0.997526955976819,1,0.173128898661517,49,56,94,42,chr1,180974968,180974968,1,-
STX6,chr1_-_180975987,chr1:-:180975987,STX6,chr1_-_180975987,Lengthened,124.763093665375,0.317846925317563,0.464174986691063,0.495679224171024,1,-0.574066814212182,79,192,47,213,chr1,180975987,180975987,1,-
GLUL,chr1_-_182382895,chr1:-:182382895,GLUL,chr1_-_182382895,Lengthened,225.656914296933,0.258153662757355,0.0852599977241368,0.770291863893531,1,-0.105898674389205,278,226,203,200,chr1,182382895,182382895,1,-
GLUL,chr1_-_182384286,chr1:-:182384286,GLUL,chr1_-_182384286,Shortened,20.8069287248941,0.678384181998152,0.255484147224507,0.613239720779138,1,0.292871952839981,5,35,10,39,chr1,182384286,182384286,1,-
ARPC5,chr1_-_183626199,chr1:-:183626199,ARPC5,chr1_-_183626199,Lengthened,2139.57389468538,0.104696595060563,0.0335181893788103,0.854735456129189,1,-0.0203851818624852,2151,1808,2207,2611,chr1,183626199,183626199,1,-
ARPC5,chr1_-_183627332,chr1:-:183627332,ARPC5,chr1_-_183627332,Lengthened,217.506211962182,0.132592369582939,0.0156755458837807,0.9003636178745,1,-0.0116747320155808,245,158,196,310,chr1,183627332,183627332,1,-
ARPC5,chr1_-_183627383,chr1:-:183627383,ARPC5,chr1_-_183627383,Lengthened,1767.33279004922,0.106796694719812,0.0731268980125321,0.786837266788664,1,-0.178510239581659,1734,1713,1324,2650,chr1,183627383,183627383,1,-
TRMT1L,chr1_-_185118088,chr1:-:185118088,TRMT1L,chr1_-_185118088,Lengthened,9.74405066696409,1.38134258607148,0.206341099008057,0.649650454535748,1,-1.52638820621329,29,1,7,1,chr1,185118088,185118088,1,-
TRMT1L,chr1_-_185119035,chr1:-:185119035,TRMT1L,chr1_-_185119035,Shortened,136.004583360857,0.585084203602813,0.0383374063458319,0.84476717710498,1,0.540357170406129,114,126,101,240,chr1,185119035,185119035,1,-
IVNS1ABP,chr1_-_185296392,chr1:-:185296392,IVNS1ABP,chr1_-_185296392,Lengthened,65.8034228146109,0.197833326739048,0.569303081368858,0.450535986233799,1,-0.311181792785562,48,70,50,111,chr1,185296392,185296392,1,-
IVNS1ABP,chr1_-_185296912,chr1:-:185296912,IVNS1ABP,chr1_-_185296912,Lengthened,34.2982905556502,0.317304233458086,0.697796843332441,0.403524978496478,1,-0.644602601973734,30,39,33,37,chr1,185296912,185296912,1,-
IVNS1ABP,chr1_-_185297766,chr1:-:185297766,IVNS1ABP,chr1_-_185297766,Shortened,204.556552387604,0.160731583013365,1.14452515126432,0.284698166885585,1,0.666609340415483,126,118,193,464,chr1,185297766,185297766,1,-
TPR,chr1_-_186313830,chr1:-:186313830,TPR,chr1_-_186313830,Lengthened,398.385596836888,0.695504254162211,1.13656652022273,0.286379009824801,1,-0.00262618974569229,489,248,338,605,chr1,186313830,186313830,1,-
PTGS2,chr1_-_186671838,chr1:-:186671838,PTGS2,chr1_-_186671838,Shortened,870.113451465402,0.131478841464992,0.00800182564697138,0.928721964585942,1,0.132014003316723,614,761,854,1443,chr1,186671838,186671838,1,-
PTGS2,chr1_-_186672096,chr1:-:186672096,PTGS2,chr1_-_186672096,Lengthened,30.1794238140578,0.500603972632069,0.0171955035274607,0.895671182665678,1,-0.404827106676176,5,52,23,45,chr1,186672096,186672096,1,-
PTGS2,chr1_-_186673730,chr1:-:186673730,PTGS2,chr1_-_186673730,Shortened,49.8995866840911,0.252521822602413,0.00358836098777715,0.952232946516735,1,0.0204912592982351,27,55,36,97,chr1,186673730,186673730,1,-
IFFO2,chr1_-_18904286,chr1:-:18904286,IFFO2,chr1_-_18904286,Lengthened,177.26962145613,0.52643474456828,1.19201908329528,0.27492266130559,1,-0.00597412911433359,105,155,92,445,chr1,18904286,18904286,1,-
EMC1,chr1_-_19215663,chr1:-:19215663,EMC1,chr1_-_19215663,Lengthened,68.4936791103713,0.259475610497676,0.0180467278168948,0.893135218873128,1,-0.289760218217437,102,35,58,91,chr1,19215663,19215663,1,-
EMC1,chr1_-_19218091,chr1:-:19218091,EMC1,chr1_-_19218091,Shortened,191.065328955979,0.22491216490065,0.929183510085579,0.335075179377443,1,0.607671805268048,75,186,260,261,chr1,19218091,19218091,1,-
EMC1,chr1_-_19218207,chr1:-:19218207,EMC1,chr1_-_19218207,Shortened,46.1917130679678,0.257580615728356,0.0222343578677311,0.881465338286445,1,0.206065020552005,39,37,32,93,chr1,19218207,19218207,1,-
EMC1,chr1_-_19218961,chr1:-:19218961,EMC1,chr1_-_19218961,Lengthened,438.621080137805,0.11924173049432,0.90985054369456,0.340154076980505,1,-0.28171209606905,463,400,310,678,chr1,19218961,19218961,1,-
UCHL5,chr1_-_193015484,chr1:-:193015484,UCHL5,chr1_-_193015484,Lengthened,176.855049210079,0.13354325663168,0.412148022205471,0.520881262742675,1,-0.272302547614382,165,142,138,311,chr1,193015484,193015484,1,-
AKR7A2,chr1_-_19303970,chr1:-:19303970,AKR7A2,chr1_-_19303970,Lengthened,493.899095638774,0.418141736044549,2.55660313214204,0.109834351388823,1,-0.720368273497252,487,604,507,349,chr1,19303970,19303970,1,-
CAPZB,chr1_-_19338780,chr1:-:19338780,CAPZB,chr1_-_19338780,Shortened,5314.53915580714,0.0929172803244847,1.46999585492327,0.225346347702475,1,0.435536610618669,5526,4585,4630,7388,chr1,19338780,19338780,1,-
CAPZB,chr1_-_19339104,chr1:-:19339104,CAPZB,chr1_-_19339104,Lengthened,224.330564259607,0.135953104495715,1.51814184572049,0.217900904076725,1,-0.472794924029917,307,252,101,270,chr1,19339104,19339104,1,-
